order_item_id,reason,status,refund_amount,restocking_fee,created_at
218150,Too small,denied,64.4,7.15,2025-09-23 07:40:00
218157,Not as described,denied,109.64,12.18,2025-02-19 16:16:00
218167,Not satisfied,denied,36.77,4.08,2025-11-22 14:47:00
218189,Changed my mind,denied,58.7,6.52,2025-02-13 00:27:00
218241,Better price found,initiated,45.22,5.02,2025-05-19 18:52:00
218270,Defective item,denied,62.62,6.96,2025-03-07 00:28:00
218321,Not as described,initiated,38.12,4.23,2025-01-23 23:43:00
218362,Defective item,denied,108.97,12.11,2025-07-09 16:15:00
218467,Too large,denied,42.26,4.69,2025-10-05 08:51:00
218662,Too large,initiated,197.46,21.94,2026-01-16 07:25:00
218700,Not as described,refunded,808.06,89.78,2025-09-30 08:03:00
218736,Defective item,initiated,105.71,11.75,2026-01-25 12:16:00
218756,Changed my mind,initiated,239.08,26.56,2025-11-18 11:15:00
218917,Not as described,denied,95.69,10.63,2025-08-01 08:40:00
219054,Better price found,initiated,70.0,7.78,2026-03-02 20:26:00
219084,Better price found,initiated,16.4,1.82,2025-09-29 10:10:00
219090,Defective item,refunded,9.59,1.07,2025-08-27 04:21:00
219138,Changed my mind,initiated,545.38,60.6,2025-10-14 20:54:00
219285,Wrong color,refunded,158.54,17.62,2025-03-18 05:35:00
219403,Arrived damaged,refunded,93.12,10.35,2025-01-18 07:39:00
219518,Wrong color,refunded,90.74,10.08,2025-07-10 03:34:00
219528,Too large,initiated,130.64,14.52,2025-06-21 03:41:00
219554,Not satisfied,denied,210.35,23.37,2025-04-01 11:20:00
219589,Arrived damaged,initiated,134.91,14.99,2025-07-16 13:06:00
219693,Arrived damaged,refunded,54.57,6.06,2025-03-10 20:41:00
219763,Defective item,denied,145.84,16.2,2025-07-21 09:14:00
219830,Better price found,denied,33.3,3.7,2025-02-28 06:24:00
219876,Arrived damaged,denied,116.57,12.95,2025-09-26 02:21:00
219883,Too large,initiated,5.01,0.56,2025-07-17 01:15:00
219931,Too small,refunded,395.85,43.98,2025-10-15 22:17:00
219992,Not satisfied,refunded,61.15,6.79,2025-07-13 16:58:00
220067,Duplicate order,refunded,81.05,9.01,2025-09-15 21:45:00
220079,Better price found,refunded,77.94,8.66,2025-08-03 02:48:00
220093,Too small,refunded,36.74,4.08,2025-06-17 01:31:00
220097,Better price found,refunded,349.11,38.79,2025-07-17 01:48:00
220100,Wrong color,initiated,74.91,8.32,2026-01-08 22:33:00
220129,Defective item,denied,160.51,17.84,2025-02-24 07:36:00
220179,Arrived damaged,initiated,210.65,23.41,2025-05-10 17:39:00
220194,Changed my mind,initiated,119.18,13.24,2025-10-20 00:42:00
220339,Defective item,initiated,20.2,2.24,2025-08-19 10:28:00
220400,Too small,initiated,116.39,12.93,2026-03-16 15:43:00
220449,Better price found,initiated,39.2,4.35,2025-02-27 16:42:00
220475,Duplicate order,initiated,17.13,1.9,2025-12-02 09:10:00
220510,Defective item,initiated,227.1,25.23,2025-02-03 15:00:00
220517,Changed my mind,denied,106.79,11.87,2025-10-11 19:04:00
220561,Not as described,denied,104.57,11.62,2025-04-15 23:59:00
220595,Defective item,initiated,157.19,17.47,2025-12-17 23:16:00
220658,Not satisfied,refunded,38.02,4.22,2025-05-04 00:10:00
220721,Wrong color,initiated,153.72,17.08,2025-02-06 19:41:00
220723,Not satisfied,initiated,94.5,10.5,2025-02-18 12:38:00
220766,Too large,refunded,63.45,7.05,2025-12-06 13:15:00
220934,Not satisfied,refunded,1196.91,132.99,2025-10-04 12:23:00
221004,Duplicate order,refunded,287.82,31.98,2025-07-12 00:37:00
221084,Defective item,initiated,78.68,8.74,2025-08-18 21:35:00
221103,Too large,initiated,109.55,12.17,2025-03-05 17:22:00
221269,Defective item,refunded,339.45,37.72,2025-07-14 15:05:00
221308,Duplicate order,initiated,20.62,2.29,2025-02-04 07:45:00
221496,Defective item,refunded,225.25,25.03,2025-04-11 23:34:00
221813,Too small,initiated,139.19,15.47,2026-03-23 07:20:00
221842,Duplicate order,refunded,38.41,4.27,2025-04-13 07:32:00
221915,Changed my mind,denied,384.73,42.75,2025-09-27 21:35:00
221965,Better price found,initiated,67.81,7.54,2025-05-03 20:00:00
221979,Wrong color,initiated,49.52,5.5,2025-12-07 14:41:00
221983,Defective item,denied,33.59,3.73,2025-07-19 08:49:00
222329,Wrong color,refunded,46.59,5.18,2025-02-11 03:14:00
222360,Wrong color,denied,63.74,7.08,2026-03-07 17:00:00
222397,Too large,refunded,45.07,5.01,2025-04-06 11:30:00
222420,Arrived damaged,refunded,212.46,23.61,2025-08-23 09:16:00
222507,Duplicate order,initiated,105.34,11.7,2025-06-02 23:05:00
222575,Too small,initiated,65.47,7.27,2025-11-21 08:31:00
222595,Too large,initiated,101.27,11.25,2025-05-12 05:51:00
222633,Better price found,denied,212.71,23.63,2026-01-07 11:29:00
222682,Arrived damaged,refunded,33.62,3.73,2026-02-25 19:21:00
222754,Better price found,initiated,20.84,2.32,2025-11-25 05:42:00
222818,Not as described,initiated,111.44,12.38,2025-06-13 23:14:00
222845,Arrived damaged,refunded,88.53,9.84,2025-12-31 01:39:00
222879,Duplicate order,initiated,122.39,13.6,2025-03-17 16:59:00
222934,Too large,initiated,33.82,3.76,2025-04-09 12:41:00
222954,Better price found,refunded,96.2,10.69,2026-03-02 17:56:00
223014,Changed my mind,refunded,135.03,15.0,2025-11-18 17:47:00
223061,Not satisfied,initiated,128.99,14.33,2025-08-28 12:55:00
223095,Duplicate order,denied,127.48,14.16,2025-07-21 05:25:00
223222,Too large,refunded,226.75,25.19,2025-07-06 04:52:00
223267,Better price found,initiated,82.32,9.15,2025-12-01 08:00:00
223421,Wrong color,refunded,45.31,5.03,2025-01-20 08:57:00
223709,Better price found,denied,28.17,3.13,2025-10-31 17:41:00
223754,Duplicate order,denied,44.2,4.91,2025-05-18 03:55:00
223760,Not satisfied,denied,866.14,96.24,2025-07-23 02:05:00
223767,Wrong color,refunded,404.46,44.94,2025-10-01 16:46:00
223862,Changed my mind,refunded,89.46,9.94,2026-01-07 11:02:00
223936,Too large,denied,33.7,3.74,2025-12-23 03:26:00
224014,Changed my mind,refunded,174.5,19.39,2026-03-06 05:18:00
224047,Too small,denied,74.86,8.32,2025-09-04 05:21:00
224078,Duplicate order,denied,60.34,6.7,2025-05-09 23:38:00
224135,Too small,refunded,111.44,12.38,2025-03-18 10:12:00
224266,Duplicate order,refunded,74.38,8.26,2026-03-01 03:44:00
224283,Defective item,refunded,149.8,16.64,2026-02-05 06:15:00
224293,Too small,denied,412.72,45.86,2026-01-24 13:52:00
224308,Too large,initiated,66.11,7.34,2025-05-25 11:47:00
224327,Wrong color,initiated,72.85,8.09,2026-02-03 14:31:00
224351,Not as described,initiated,56.94,6.33,2025-05-01 22:14:00
224553,Changed my mind,refunded,72.99,8.11,2025-06-13 13:18:00
224577,Not as described,initiated,112.86,12.54,2025-11-22 12:05:00
224700,Changed my mind,denied,28.48,3.17,2025-10-27 11:07:00
224827,Duplicate order,refunded,162.32,18.04,2025-09-15 14:25:00
224904,Arrived damaged,initiated,220.22,24.47,2025-09-20 04:19:00
224922,Defective item,denied,12.82,1.42,2025-07-21 19:32:00
224940,Arrived damaged,initiated,182.29,20.25,2025-10-07 13:04:00
224996,Not satisfied,denied,343.44,38.16,2025-07-03 22:50:00
225060,Arrived damaged,initiated,71.12,7.9,2025-05-31 05:40:00
225093,Changed my mind,denied,46.98,5.22,2025-11-03 18:35:00
225137,Not as described,refunded,765.56,85.06,2026-01-20 20:39:00
225168,Arrived damaged,initiated,116.29,12.92,2025-02-08 18:40:00
225256,Too large,denied,42.53,4.73,2026-01-02 13:03:00
225269,Too large,initiated,46.45,5.16,2025-04-23 18:00:00
225302,Too large,initiated,193.91,21.55,2025-05-25 10:53:00
225345,Not satisfied,initiated,235.28,26.14,2025-09-13 11:37:00
225477,Changed my mind,refunded,81.38,9.04,2026-01-11 08:45:00
225549,Wrong color,denied,62.24,6.91,2025-06-21 14:28:00
225676,Too large,refunded,149.05,16.56,2025-12-16 03:34:00
225850,Arrived damaged,refunded,108.38,12.04,2025-12-09 23:24:00
225859,Better price found,denied,30.17,3.35,2026-02-04 14:23:00
225886,Better price found,refunded,39.19,4.35,2025-08-21 11:06:00
225931,Not as described,refunded,100.04,11.11,2025-11-26 02:43:00
225966,Better price found,initiated,56.75,6.31,2026-01-06 06:25:00
226012,Too small,initiated,372.62,41.4,2025-09-13 08:51:00
226016,Duplicate order,denied,200.66,22.3,2026-02-18 23:16:00
226029,Defective item,refunded,60.37,6.71,2025-09-30 16:26:00
226115,Defective item,refunded,49.91,5.55,2025-05-29 21:43:00
226302,Duplicate order,denied,31.32,3.48,2026-02-24 15:27:00
226325,Too small,refunded,178.77,19.86,2025-04-08 21:35:00
226445,Arrived damaged,initiated,118.93,13.22,2025-08-04 04:02:00
226483,Changed my mind,initiated,353.74,39.3,2026-02-01 03:25:00
226643,Not satisfied,refunded,57.38,6.37,2026-01-08 05:05:00
226653,Too small,initiated,50.76,5.64,2025-08-23 15:34:00
226911,Too small,refunded,51.3,5.7,2025-03-03 04:53:00
226915,Duplicate order,refunded,33.18,3.69,2026-03-10 15:32:00
226983,Defective item,denied,54.09,6.01,2026-01-25 22:43:00
227040,Defective item,denied,61.67,6.85,2025-03-30 17:09:00
227044,Better price found,denied,208.76,23.2,2026-03-25 12:13:00
227116,Arrived damaged,denied,18.85,2.09,2025-02-11 09:10:00
227171,Better price found,denied,163.57,18.17,2025-06-12 04:07:00
227207,Arrived damaged,denied,30.19,3.35,2025-09-01 01:10:00
227286,Changed my mind,refunded,15.36,1.71,2025-08-13 10:23:00
227400,Too large,refunded,25.52,2.84,2026-03-08 11:20:00
227423,Changed my mind,denied,242.23,26.91,2025-11-05 06:20:00
227665,Duplicate order,denied,75.9,8.43,2025-03-29 17:14:00
227831,Not as described,denied,655.9,72.88,2025-12-16 06:00:00
227849,Defective item,denied,46.37,5.15,2025-01-23 10:48:00
228056,Arrived damaged,initiated,75.4,8.38,2025-02-08 14:08:00
228208,Arrived damaged,refunded,26.65,2.96,2026-01-12 11:42:00
228210,Defective item,denied,171.41,19.04,2026-01-15 11:42:00
228323,Better price found,initiated,22.22,2.47,2025-11-18 05:53:00
228516,Better price found,denied,48.6,5.4,2026-02-11 08:41:00
228643,Too large,denied,70.18,7.8,2025-09-23 03:02:00
228675,Defective item,initiated,88.76,9.86,2025-04-29 11:26:00
228802,Not satisfied,denied,125.28,13.92,2026-01-17 12:15:00
228813,Better price found,refunded,21.92,2.44,2025-07-16 09:08:00
229073,Too small,denied,30.74,3.42,2026-01-19 09:35:00
229111,Not satisfied,refunded,83.29,9.25,2025-12-11 05:40:00
229280,Not as described,refunded,537.33,59.7,2025-10-21 01:14:00
229299,Too large,denied,131.15,14.57,2025-05-15 16:11:00
229320,Not satisfied,refunded,162.59,18.07,2026-02-04 03:42:00
229402,Too large,denied,132.08,14.68,2025-11-20 01:36:00
229582,Not as described,initiated,110.27,12.25,2025-02-01 22:24:00
229611,Better price found,denied,247.51,27.5,2025-10-25 06:31:00
229749,Defective item,refunded,96.98,10.78,2025-03-05 07:06:00
229842,Not satisfied,refunded,49.1,5.46,2026-03-04 05:38:00
229959,Changed my mind,initiated,154.93,17.21,2025-06-05 14:55:00
229990,Defective item,refunded,34.16,3.8,2025-10-31 18:59:00
229997,Wrong color,initiated,129.2,14.35,2025-08-06 16:57:00
230065,Better price found,refunded,59.16,6.57,2025-06-04 12:27:00
230067,Too small,refunded,84.01,9.33,2025-11-21 07:28:00
230069,Not satisfied,initiated,30.46,3.38,2025-11-19 07:28:00
230131,Defective item,refunded,230.96,25.66,2025-08-19 18:08:00
230153,Not satisfied,denied,263.12,29.23,2026-03-05 12:02:00
230249,Changed my mind,refunded,61.36,6.82,2025-09-03 01:54:00
230251,Too small,initiated,28.33,3.15,2025-11-22 14:11:00
230471,Wrong color,initiated,293.68,32.63,2025-06-07 12:03:00
230634,Wrong color,initiated,475.52,52.84,2026-02-26 04:43:00
230646,Not satisfied,denied,618.84,68.76,2025-12-28 15:20:00
230665,Not satisfied,initiated,35.08,3.9,2025-10-14 05:55:00
230696,Arrived damaged,refunded,65.68,7.3,2025-11-17 15:20:00
230825,Duplicate order,initiated,59.01,6.56,2025-08-10 05:34:00
230933,Duplicate order,refunded,42.5,4.72,2025-12-07 04:02:00
230934,Arrived damaged,initiated,123.77,13.75,2025-12-23 04:02:00
231010,Not satisfied,initiated,58.28,6.48,2025-08-10 07:26:00
231049,Arrived damaged,denied,72.99,8.11,2025-02-23 16:12:00
231219,Defective item,denied,249.98,27.78,2025-06-20 20:26:00
231356,Too small,refunded,167.8,18.64,2025-08-15 12:19:00
231362,Arrived damaged,initiated,182.82,20.31,2026-02-18 02:05:00
231388,Defective item,refunded,753.48,83.72,2025-02-22 08:30:00
231539,Too large,denied,96.79,10.75,2025-06-07 22:37:00
231548,Changed my mind,denied,80.59,8.95,2025-04-02 02:38:00
231764,Arrived damaged,refunded,125.33,13.92,2026-01-03 02:30:00
231798,Arrived damaged,denied,361.1,40.12,2025-04-18 02:43:00
231989,Duplicate order,initiated,561.09,62.34,2025-12-31 06:20:00
232001,Wrong color,denied,161.35,17.93,2025-04-06 14:53:00
232083,Defective item,denied,23.8,2.65,2026-02-19 04:36:00
232136,Defective item,denied,154.83,17.2,2025-12-17 14:49:00
232335,Arrived damaged,refunded,43.66,4.85,2025-10-01 19:52:00
232567,Not as described,initiated,51.86,5.76,2025-03-01 08:14:00
232703,Better price found,initiated,179.41,19.93,2026-02-18 13:13:00
232751,Changed my mind,denied,4.56,0.51,2025-08-21 19:33:00
232856,Not satisfied,initiated,130.27,14.47,2025-10-04 06:27:00
232901,Wrong color,denied,25.04,2.78,2025-07-15 13:58:00
233017,Defective item,initiated,28.93,3.22,2025-09-16 03:15:00
233045,Better price found,denied,85.48,9.5,2025-10-17 04:02:00
233093,Wrong color,denied,62.23,6.91,2025-05-26 22:55:00
233163,Duplicate order,initiated,104.76,11.64,2026-03-05 19:18:00
233255,Not as described,denied,160.33,17.81,2026-02-15 05:23:00
233263,Not as described,initiated,43.7,4.86,2025-10-20 16:58:00
233334,Not as described,refunded,60.71,6.75,2025-08-06 22:23:00
233361,Not as described,initiated,64.58,7.18,2025-10-14 22:19:00
233399,Not satisfied,denied,13.48,1.5,2026-02-16 06:23:00
233522,Not as described,initiated,138.64,15.4,2025-08-26 13:36:00
233609,Too small,initiated,47.02,5.22,2025-03-24 21:57:00
233700,Defective item,refunded,217.57,24.17,2025-05-05 03:10:00
233757,Better price found,initiated,83.0,9.22,2025-06-25 06:12:00
233790,Duplicate order,refunded,138.64,15.4,2026-01-04 23:39:00
233799,Not satisfied,refunded,66.01,7.33,2025-12-19 08:19:00
233887,Not as described,initiated,184.9,20.54,2025-03-10 09:18:00
233948,Not as described,denied,74.45,8.27,2026-02-09 03:17:00
234070,Better price found,refunded,108.27,12.03,2026-03-04 20:59:00
234176,Better price found,refunded,31.86,3.54,2025-11-25 10:04:00
234393,Defective item,denied,12.52,1.39,2025-09-01 01:13:00
234450,Defective item,initiated,136.81,15.2,2025-12-07 03:55:00
234451,Not as described,refunded,63.59,7.06,2025-12-10 03:55:00
234509,Not satisfied,initiated,203.12,22.57,2025-06-16 03:49:00
234532,Wrong color,initiated,238.92,26.55,2025-09-03 21:30:00
234568,Changed my mind,initiated,9.59,1.07,2025-06-29 16:53:00
234619,Too large,initiated,167.8,18.64,2025-07-20 22:25:00
234634,Defective item,denied,24.34,2.7,2025-08-26 14:34:00
234668,Too large,refunded,407.97,45.33,2025-10-15 01:41:00
234879,Too large,initiated,244.31,27.15,2026-01-23 08:50:00
235008,Better price found,denied,192.37,21.37,2025-07-14 02:00:00
235086,Too large,refunded,403.7,44.86,2025-01-19 11:50:00
235094,Changed my mind,denied,40.21,4.47,2025-06-11 00:50:00
235163,Not as described,denied,204.55,22.73,2025-07-08 03:50:00
235238,Wrong color,initiated,436.81,48.53,2025-09-29 15:44:00
235242,Not as described,initiated,432.65,48.07,2026-01-17 15:55:00
235255,Duplicate order,initiated,39.56,4.4,2025-07-18 08:46:00
235256,Too small,denied,122.93,13.66,2025-07-12 08:46:00
235326,Defective item,refunded,45.9,5.1,2025-03-12 00:11:00
235355,Not as described,refunded,78.16,8.69,2025-12-27 00:31:00
235397,Better price found,denied,40.31,4.48,2025-07-22 21:32:00
235528,Duplicate order,refunded,316.76,35.2,2025-12-23 23:35:00
235586,Changed my mind,initiated,122.99,13.67,2025-12-09 20:24:00
235640,Too small,refunded,66.53,7.39,2026-03-07 01:08:00
235781,Too small,denied,71.93,7.99,2025-10-11 20:33:00
235851,Arrived damaged,refunded,79.12,8.79,2025-01-19 01:20:00
235929,Too small,denied,59.75,6.64,2026-01-21 12:05:00
235982,Too large,initiated,26.06,2.89,2025-10-15 14:47:00
235989,Too large,refunded,79.5,8.83,2025-06-04 12:31:00
236014,Duplicate order,denied,25.73,2.86,2026-03-15 13:52:00
236257,Too small,refunded,93.03,10.34,2025-05-04 06:31:00
236273,Too large,initiated,135.38,15.04,2025-09-27 05:59:00
236313,Defective item,initiated,85.74,9.53,2026-03-16 07:17:00
236544,Not satisfied,initiated,53.22,5.91,2025-04-03 03:48:00
236582,Wrong color,initiated,309.91,34.43,2026-03-09 11:53:00
236614,Wrong color,initiated,35.06,3.89,2025-06-28 08:39:00
236673,Changed my mind,initiated,138.78,15.42,2025-06-24 06:40:00
236832,Duplicate order,denied,50.89,5.65,2025-07-24 03:49:00
236905,Not as described,denied,99.01,11.0,2025-12-21 05:48:00
236962,Changed my mind,refunded,147.4,16.38,2025-06-20 05:08:00
237020,Duplicate order,refunded,205.9,22.88,2025-06-13 02:17:00
237091,Too small,refunded,115.94,12.88,2026-01-18 19:59:00
237125,Too large,initiated,227.02,25.22,2025-12-23 22:45:00
237216,Arrived damaged,initiated,100.68,11.19,2025-11-24 07:46:00
237304,Wrong color,refunded,97.5,10.83,2025-09-13 10:07:00
237433,Too large,refunded,69.95,7.77,2025-12-25 03:22:00
237465,Too small,refunded,84.71,9.41,2025-12-12 19:13:00
237539,Wrong color,initiated,110.88,12.32,2025-12-13 01:07:00
237640,Not satisfied,denied,99.98,11.11,2025-07-04 13:10:00
237791,Defective item,denied,92.2,10.24,2025-12-03 17:15:00
237820,Too small,initiated,1075.0,119.45,2025-11-10 17:40:00
237868,Wrong color,initiated,114.08,12.67,2025-11-02 10:59:00
237873,Changed my mind,initiated,81.38,9.04,2025-02-05 06:09:00
237911,Duplicate order,refunded,12.95,1.44,2025-04-22 05:47:00
237968,Not satisfied,refunded,127.16,14.13,2025-10-07 23:12:00
237971,Not as described,denied,787.9,87.54,2026-01-10 02:53:00
237982,Wrong color,denied,122.63,13.63,2025-06-22 07:17:00
238078,Changed my mind,initiated,25.97,2.88,2026-01-24 13:55:00
238116,Duplicate order,initiated,137.27,15.25,2025-04-11 15:26:00
238257,Not as described,refunded,28.66,3.18,2025-03-28 19:27:00
238339,Too large,initiated,467.64,51.96,2025-01-20 06:01:00
238409,Too large,refunded,36.79,4.09,2025-05-25 09:47:00
238429,Arrived damaged,initiated,7.91,0.88,2026-01-08 16:58:00
238527,Too small,initiated,891.58,99.06,2025-12-31 00:00:00
238534,Defective item,denied,121.16,13.46,2025-09-26 19:53:00
238568,Too small,initiated,152.17,16.91,2025-02-13 07:36:00
238600,Arrived damaged,denied,327.81,36.42,2025-04-12 17:52:00
238668,Changed my mind,initiated,663.39,73.71,2025-03-27 23:47:00
238696,Not satisfied,refunded,169.18,18.8,2026-02-03 08:45:00
238704,Wrong color,denied,84.01,9.33,2025-12-06 04:21:00
238765,Defective item,refunded,72.92,8.1,2025-11-14 04:32:00
